id,age_asvab,hgc_mom,hgc_dad,asvab_general_sci,asvab_arith_reasoning,asvab_word_know,asvab_para_comp,asvab_nmbr_oper,asvab_coding_speed,asvab_autoshop_info,asvab_math_know,asvab_mech_comp,asvab_electr_info,abl_social
637,16,12,12,53.455357,46.156311,55.406136,54.356766,40.308014,45.8382,59.688766,49.049904,54.276081,52.757961,.10476678
638,19,12,15,52.458496,48.843353,48.976532,51.286331,60.241314,58.803143,61.889996,53.578781,51.399925,48.9828,-.98369104
639,17,12,15,50,43,52,56,54,49,57,52,57,51,-.51350719
640,17,10,11,50,51,54,59,62,57,58,60,48,58,-.34285629
641,19,13,14,44.458496,34.843353,34.976532,27.286331,46.241314,41.803143,52.889996,41.578781,38.399925,24.9828,.20500939
642,18,12,12,37.517006,39.687374,47.261105,55.165054,45.670517,48.582207,38.905636,34.424412,41.52766,36.182442,-.47994122
643,16,12,13,45.455357,39.156311,51.406136,48.356766,44.308014,57.8382,43.688766,48.049904,39.276081,43.757961,.15436076
645,19,12,14,54.458496,62.843353,53.976532,54.286331,56.241314,51.803143,61.889996,66.578781,63.399925,55.9828,.65350574
648,17,12,17,44,43,44,53,62,55,35,43,42,34,-.029279411
650,19,17,17,60.458496,53.843353,57.976532,54.286331,60.241314,58.803143,46.889996,60.578781,53.399925,50.9828,-1.1794868
651,16,12,12,49.455357,51.156311,53.406136,60.356766,55.308014,54.8382,52.688766,62.049904,60.276081,66.757957,.71005154
654,16,12,18,53.455357,54.156311,61.406136,57.356766,58.308014,54.8382,32.688766,54.049904,49.276081,38.757961,1.1228163
656,18,13,,59.517006,58.687374,58.261105,58.165054,60.670517,61.582207,44.905636,65.424408,51.52766,57.182442,-.85697454
657,17,16,18,54,50,57,59,60,46,42,58,50,60,.86771321
661,19,12,16,50.458496,56.843353,54.976532,51.286331,57.241314,48.803143,37.889996,64.578781,53.399925,41.9828,-.13629247
662,18,12,16,55.517006,52.687374,51.261105,52.165054,48.670517,46.582207,42.905636,59.424412,51.52766,45.182442,-.40847823
663,18,12,16,59.517006,49.687374,58.261105,52.165054,51.670517,40.582207,60.905636,57.424412,52.52766,57.182442,.17493749
665,16,12,17,61.455357,47.156311,53.406136,51.356766,58.308014,56.8382,45.688766,58.049904,30.276079,43.757961,.09090431
667,16,12,10,59.455357,55.156311,55.406136,48.356766,61.308014,56.8382,56.688766,65.049904,62.276081,61.757961,-1.1692591
668,16,12,12,37.455357,39.156311,35.406136,33.356766,51.308014,51.8382,38.688766,51.049904,43.276081,38.757961,-.42905501
669,19,11,8,44.458496,59.843353,52.976532,57.286331,50.241314,45.803143,64.889992,53.578781,65.399925,62.9828,-.53519475
670,19,12,15,54.458496,56.843353,56.976532,60.286331,57.241314,45.803143,39.889996,61.578781,50.399925,48.9828,-.072835967
671,18,18,13,57.517006,57.687374,53.261105,55.165054,60.670517,55.582207,42.905636,61.424412,45.52766,50.182442,1.314044
672,17,18,13,46,43,59,56,51,43,49,48,44,51,1.2308841
675,17,9,12,30,39,24,26,28,32,37,33,38,42,-.19993034
676,16,9,12,31.455357,33.156311,30.406136,36.356766,42.308014,39.8382,32.688766,37.049904,39.276081,52.757961,.67432004
677,18,9,,41.517006,50.687374,45.261105,49.165054,37.670517,53.582207,35.905636,48.424412,36.52766,36.182442,.50237691
678,19,12,9,42.458496,36.843353,45.976532,30.286331,33.241314,32.803143,36.889996,38.578781,33.399925,39.9828,-1.1543421
681,19,9,4,20.458494,34.843353,25.97653,33.286331,18.241314,35.803143,34.889996,38.578781,38.399925,39.9828,-.15816145
682,17,9,8,44,38,46,50,51,50,37,49,37,42,.81811923
685,18,12,12,53.517006,42.687374,47.261105,55.165054,35.670517,37.582207,38.905636,53.424412,43.52766,55.182442,-.82124305
686,17,12,12,56,53,60,53,61,55,53,58,52,56,-.18606788
688,18,11,11,47.517006,42.687374,50.261105,52.165054,49.670517,44.582207,37.905636,39.424412,30.527662,45.182442,-1.8254303
689,16,11,11,41.455357,40.156311,48.406136,42.356766,53.308014,48.8382,38.688766,43.049904,43.276081,52.757961,-.29413554
690,18,12,,49.517006,54.687374,53.261105,52.165054,51.670517,52.582207,67.905632,62.424412,56.52766,59.182442,.053880543
691,19,11,12,42.458496,44.843353,51.976532,57.286331,50.241314,52.803143,41.889996,42.578781,42.399925,43.9828,-.072835967
692,18,13,12,39.517006,44.687374,45.261105,40.165054,55.670517,50.582207,40.905636,42.424412,32.52766,45.182442,-.84311199
700,18,14,9,37.517006,42.687374,46.261105,34.165054,30.670517,29.582209,55.905636,43.424412,49.52766,45.182442,-1.0137631
702,19,12,12,44.458496,37.843353,47.976532,48.286331,33.241314,39.803143,52.889996,39.578781,57.399925,53.9828,.32606637
703,18,9,9,47.517006,49.687374,49.261105,46.165054,59.670517,52.582207,53.905636,42.424412,43.52766,50.182442,-1.0885017
707,18,11,10,49.517006,39.687374,54.261105,40.165054,39.670517,46.582207,60.905636,39.424412,52.52766,55.182442,1.1929871
711,19,8,8,40.458496,53.843353,34.976532,36.286331,56.241314,59.803143,34.889996,55.578781,48.399925,39.9828,.20500939
713,17,12,9,40,40,38,35,44,48,40,41,33,27,-1.4243624
714,16,12,9,45.455357,46.156311,42.406136,33.356766,41.308014,36.8382,58.688766,43.049904,49.276081,40.757961,-.75649434
716,19,12,,38.458496,32.843353,40.976532,48.286331,45.241314,28.803144,54.889996,31.578779,55.399925,53.9828,-.12242995
717,18,12,9,37.517006,38.687374,49.261105,40.165054,40.670517,48.582207,47.905636,42.424412,43.52766,38.182442,-1.4622593
721,18,8,6,41.517006,42.687374,42.261105,31.165054,39.670517,36.582207,44.905636,42.424412,43.52766,43.182442,-1.3769339
723,18,11,12,37.517006,41.687374,46.261105,49.165054,45.670517,54.582207,44.905636,37.424412,45.52766,31.182442,-.44420972
724,19,17,19,62.458496,45.843353,57.976532,60.286331,56.241314,26.803144,54.889996,60.578781,55.399925,55.9828,-.52133226
725,17,17,19,68,65,59,59,62,57,64,68,67,63,.091777533
733,17,12,12,48,46,39,47,61,57,33,33,42,34,-.59883267
734,19,12,12,44.458496,34.843353,31.97653,42.286331,23.241314,28.803144,28.889996,36.578781,40.399925,29.9828,-1.3111305
735,19,8,,48.458496,51.843353,34.976532,36.286331,39.241314,44.803143,57.889996,35.578781,48.399925,36.9828,-1.297268
736,17,10,12,46,46,35,41,56,54,33,44,46,44,-1.2179799
737,17,12,,42,46,44,29,41,30,57,37,53,51,.27301526
740,18,13,12,53.517006,61.687374,59.261105,58.165054,60.670517,52.582207,42.905636,57.424412,54.52766,48.182442,.13920605
741,16,12,8,47.455357,51.156311,47.406136,42.356766,61.308014,51.8382,45.688766,44.049904,43.276081,35.757961,-.45092401
746,19,14,12,52.458496,56.843353,48.976532,54.286331,58.241314,60.803143,43.889996,56.578781,44.399925,36.9828,-1.225805
747,17,14,12,50,58,48,53,47,48,51,62,50,49,-1.6307447
750,18,13,14,45.517006,35.687374,45.261105,46.165054,37.670517,27.582209,49.905636,36.424412,45.52766,36.182442,-.2735588
754,16,9,8,37.455357,44.156311,40.406136,48.356766,32.308014,29.8382,34.688766,44.049904,43.276081,40.757961,.10476678
755,19,5,3,38.458496,51.843353,47.976532,57.286331,57.241314,59.803143,45.889996,39.578781,38.399925,34.9828,-.15816145
757,19,11,9,34.458496,44.843353,40.976532,42.286331,42.241314,36.803143,39.889996,42.578781,38.399925,31.9828,-.25734937
760,18,10,2,39.517006,42.687374,42.261105,43.165054,50.670517,37.582207,38.905636,48.424412,43.52766,48.182442,-.28742132
763,18,10,12,43.517006,50.687374,42.261105,55.165054,38.670517,40.582207,46.905636,39.424412,30.527662,45.182442,.0042865872
764,17,8,12,42,42,39,50,52,56,44,41,44,44,-.80521512
765,16,8,12,41.455357,50.156311,48.406136,51.356766,51.308014,49.8382,43.688766,48.049904,41.276081,43.757961,-.37946102
767,18,12,12,45.517006,37.687374,41.261105,40.165054,29.670517,27.582209,35.905636,32.424412,34.52766,45.182442,-.031444907
768,18,10,,53.517006,56.687374,53.261105,55.165054,60.670517,68.582207,46.905636,54.424412,47.52766,45.182442,.7444908
770,19,11,11,44.458496,47.843353,36.976532,48.286331,39.241314,42.803143,36.889996,42.578781,42.399925,39.9828,-.15816145
776,19,12,13,64.458496,62.843353,57.976532,57.286331,60.241314,54.803143,63.889996,66.578781,59.399925,67.982803,.56818026
777,18,12,13,57.517006,57.687374,51.261105,55.165054,60.670517,54.582207,55.905636,62.424412,58.52766,59.182442,.040018082
778,16,12,13,61.455357,56.156311,60.406136,60.356766,41.308014,45.8382,61.688766,57.049904,64.276077,64.757957,-.016290165
779,16,17,12,43.455357,46.156311,51.406136,51.356766,52.308014,46.8382,45.688766,55.049904,49.276081,38.757961,.19009225
783,17,10,12,38,43,46,47,61,59,55,44,46,37,-.57696372
784,16,10,12,51.455357,54.156311,48.406136,39.356766,43.308014,44.8382,59.688766,48.049904,53.276081,52.757961,-.25840405
787,19,8,8,46.458496,34.843353,39.976532,42.286331,51.241314,54.803143,34.889996,44.578781,38.399925,41.9828,-1.396456
790,16,11,,41.455357,37.156311,47.406136,30.356766,54.308014,53.8382,41.688766,38.049904,41.276081,35.757961,-.25840405
795,17,12,13,52,49,59,38,51,43,53,46,44,58,.58986783
797,19,11,12,52.458496,49.843353,54.976532,54.286331,60.241314,31.803144,54.889996,46.578781,59.399925,60.9828,.81029409
798,18,12,12,53.517006,44.687374,43.261105,46.165054,37.670517,33.582207,38.905636,43.424412,37.52766,45.182442,-.67246115
799,17,12,12,52,42,50,50,53,42,57,38,52,60,-.19993034
802,19,11,6,36.458496,38.843353,43.976532,42.286331,38.241314,42.803143,41.889996,36.578781,42.399925,46.9828,-1.0194227
803,18,12,12,59.517006,64.687378,53.261105,55.165054,45.670517,45.582207,47.905636,56.424412,49.52766,52.182442,-.23782732
804,16,12,12,35.455357,46.156311,44.406136,51.356766,39.308014,45.8382,49.688766,43.049904,45.276081,43.757961,.019441336
806,19,12,12,42.458496,38.843353,34.976532,36.286331,49.241314,42.803143,39.889996,36.578781,38.399925,41.9828,-.69198322
807,18,12,12,61.517006,57.687374,47.261105,55.165054,60.670517,52.582207,46.905636,64.424408,54.52766,64.182442,-.2735588
808,16,12,12,57.455357,43.156311,57.406136,54.356766,62.308014,62.8382,32.688766,57.049904,36.276081,54.757961,-.67116886
817,16,12,14,57.455357,54.156311,57.406136,57.356766,54.308014,50.8382,47.688766,55.049904,54.276081,57.757961,.27541772
823,19,12,16,34.458496,36.843353,43.976532,45.286331,55.241314,61.803143,32.889996,44.578781,31.399923,34.9828,-2.2438545
828,19,14,14,44.458496,32.843353,40.976532,33.286331,46.241314,32.803143,30.889996,42.578781,27.399923,31.9828,-.84877163
831,18,15,,35.517006,33.687374,38.261105,19.165054,36.670517,39.582207,33.905636,37.424412,34.52766,24.182442,-1.3988029
832,18,12,12,41.517006,41.687374,43.261105,46.165054,40.670517,42.582207,38.905636,45.424412,43.52766,31.182442,.58770233
835,17,10,10,40,39,41,47,54,47,42,41,38,32,-.97586596
838,16,8,11,33.455357,41.156311,29.406136,30.356766,43.308014,51.8382,38.688766,41.049904,34.276081,43.757961,-.99860829
843,18,13,11,47.517006,44.687374,47.261105,49.165054,45.670517,51.582207,38.905636,39.424412,47.52766,38.182442,-.44420972
844,17,13,11,44,40,48,35,36,44,51,49,55,51,-.44204423
846,17,12,,26,47,31,50,40,54,40,43,46,39,-.11460488
850,19,12,11,46.458496,60.843353,53.976532,54.286331,51.241314,52.803143,39.889996,63.578781,42.399925,39.9828,.89561957
854,18,12,12,53.517006,41.687374,56.261105,49.165054,49.670517,41.582207,44.905636,45.424412,39.52766,36.182442,-.65059215
857,18,12,12,39.517006,48.687374,45.261105,55.165054,49.670517,69.582207,37.905636,42.424412,41.52766,45.182442,.70875931
860,19,11,12,56.458496,55.843353,51.976532,54.286331,50.241314,48.803143,61.889996,55.578781,55.399925,53.9828,-1.0332851
861,18,12,12,53.517006,45.687374,55.261105,49.165054,39.670517,44.582207,46.905636,42.424412,51.52766,41.182442,.33172593
864,18,12,16,49.517006,45.687374,46.261105,43.165054,58.670517,63.582207,40.905636,50.424412,43.52766,41.182442,-.32315278
869,19,12,12,42.458496,47.843353,53.976532,57.286331,34.241314,41.803143,37.889996,49.578781,46.399925,39.9828,.36179787
871,16,12,13,43.455357,54.156311,52.406136,57.356766,50.308014,56.8382,52.688766,52.049904,51.276081,54.757961,.844971
873,18,16,17,65.517006,60.687374,54.261105,52.165054,50.670517,54.582207,60.905636,59.424412,62.52766,57.182442,-.20209582
874,17,16,17,56,62,59,62,52,55,64,63,65,70,.020314574
879,16,19,20,43.455357,51.156311,53.406136,60.356766,53.308014,48.8382,43.688766,57.049904,47.276081,38.757961,1.3649303
882,18,16,16,47.517006,49.687374,51.261105,52.165054,59.670517,56.582207,56.905636,54.424412,54.52766,55.182442,.018149078
883,16,16,16,47.455357,55.156311,53.406136,54.356766,53.308014,47.8382,43.688766,51.049904,56.276081,45.757961,.63858855
885,19,20,20,62.458496,60.843353,58.976532,48.286331,60.241314,34.803143,63.889996,60.578781,61.399925,57.9828,-.15816145
892,18,13,14,45.517006,49.687374,55.261105,49.165054,58.670517,50.582207,49.905636,40.424412,39.52766,43.182442,-.68632358
895,19,,16,66.458496,57.843353,56.976532,57.286331,60.241314,56.803143,50.889996,61.578781,53.399925,57.9828,1.0166765
896,19,16,17,58.458496,64.843353,57.976532,57.286331,60.241314,62.803143,37.889996,66.578781,57.399925,48.9828,.53244883
897,17,16,18,46,61,60,47,62,60,44,66,57,46,.0699085
898,16,16,16,43.455357,59.156311,52.406136,54.356766,62.308014,54.8382,43.688766,66.049904,54.276081,43.757961,-.99860829
900,19,10,12,52.458496,55.843353,53.976532,54.286331,60.241314,66.803146,41.889996,56.578781,42.399925,53.9828,-.89836562
901,16,11,10,41.455357,58.156311,52.406136,54.356766,62.308014,60.8382,56.688766,57.049904,47.276081,50.757961,-.96287686
902,18,13,16,53.517006,58.687374,53.261105,58.165054,55.670517,45.582207,53.905636,57.424412,54.52766,48.182442,-.44420972
904,17,12,12,36,42,47,50,47,51,42,48,48,49,-.28525579
905,18,12,12,51.517006,46.687374,51.261105,52.165054,60.670517,54.582207,51.905636,47.424412,45.52766,43.182442,.29599443
906,16,13,12,65.455353,62.156311,61.406136,60.356766,58.308014,57.8382,50.688766,63.049904,49.276081,57.757961,1.1724104
908,19,12,12,60.458496,53.843353,53.976532,57.286331,49.241314,47.803143,50.889996,56.578781,59.399925,55.9828,-1.0551541
909,16,12,12,51.455357,44.156311,52.406136,54.356766,52.308014,56.8382,47.688766,55.049904,49.276081,43.757961,-.62157488
913,17,12,10,58,61,60,56,55,47,51,62,57,51,1.0602331
914,19,10,12,52.458496,52.843353,58.976532,51.286331,59.241314,50.803143,50.889996,53.578781,40.399925,41.9828,.083952442
915,16,10,8,61.455357,65.156311,60.406136,57.356766,54.308014,54.8382,43.688766,63.049904,47.276081,45.757961,.80923945
918,17,12,12,38,42,54,56,44,48,48,43,42,44,.091777533
920,18,12,12,57.517006,61.687374,58.261105,52.165054,60.670517,60.582207,51.905636,65.424408,52.52766,55.182442,.4170514
921,16,12,12,49.455357,39.156311,36.406136,24.356766,41.308014,37.8382,54.688766,38.049904,47.276081,52.757961,.43220618
923,19,,9,40.458496,32.843353,44.976532,39.286331,48.241314,57.803143,39.889996,50.578781,35.399925,43.9828,.15541543
924,19,12,13,56.458496,53.843353,57.976532,57.286331,60.241314,60.803143,54.889996,53.578781,59.399925,60.9828,-1.0194227
928,19,12,12,48.458496,41.843353,49.976532,51.286331,51.241314,42.803143,37.889996,47.578781,33.399925,31.9828,-.27921841
933,18,,,51.517006,44.687374,59.261105,52.165054,49.670517,43.582207,56.905636,45.424412,58.52766,57.182442,1.3993694
936,19,12,12,54.458496,44.843353,47.976532,57.286331,59.241314,69.803146,45.889996,55.578781,46.399925,39.9828,.27647236
937,18,12,12,55.517006,54.687374,53.261105,58.165054,60.670517,63.582207,58.905636,61.424412,60.52766,59.182442,.93701071
938,17,12,12,44,40,46,44,44,35,60,40,50,51,-.23566183
942,19,12,12,44.458496,51.843353,44.976532,54.286331,51.241314,62.803143,39.889996,50.578781,44.399925,41.9828,-.41413781
946,18,12,12,63.517006,54.687374,55.261105,58.165054,53.670517,50.582207,56.905636,59.424412,56.52766,57.182442,1.0223361
948,18,11,12,35.517006,41.687374,42.261105,43.165054,45.670517,52.582207,42.905636,37.424412,41.52766,38.182442,-1.13482
949,17,12,11,54,47,50,53,48,45,44,58,48,39,-1.1326544
951,17,12,12,46,40,47,53,49,40,57,54,48,44,-.75562114
956,17,12,12,56,45,48,56,61,54,51,44,44,56,.056046039
957,19,12,12,44.458496,47.843353,40.976532,27.286331,39.241314,43.803143,50.889996,41.578781,59.399925,36.9828,.27647236
960,19,15,16,62.458496,62.843353,54.976532,60.286331,49.241314,52.803143,64.889992,58.578781,66.399925,62.9828,-.57092625
961,18,15,16,59.517006,58.687374,56.261105,61.165054,52.670517,56.582207,64.905632,61.424412,60.52766,67.182442,.161075
962,19,12,9,54.458496,48.843353,57.976532,54.286331,44.241314,52.803143,48.889996,46.578781,53.399925,55.9828,.27647236
963,18,12,9,41.517006,44.687374,54.261105,49.165054,42.670517,32.582207,51.905636,48.424412,51.52766,45.182442,1.1929871
964,16,12,9,37.455357,46.156311,42.406136,42.356766,52.308014,57.8382,43.688766,40.049904,41.276081,35.757961,-.052021638
966,18,12,10,37.517006,38.687374,38.261105,37.165054,37.670517,42.582207,47.905636,42.424412,37.52766,45.182442,-.72205508
967,17,12,10,38,42,33,29,42,44,39,46,37,42,-.76948357
971,18,12,12,49.517006,44.687374,55.261105,46.165054,52.670517,57.582207,44.905636,50.424412,43.52766,43.182442,-.045307428
972,17,12,12,56,46,55,53,48,51,55,46,50,56,.24856594
973,18,12,12,59.517006,56.687374,49.261105,49.165054,56.670517,55.582207,64.905632,57.424412,66.527664,57.182442,-.40847823
977,17,11,12,60,58,60,59,59,57,64,52,61,60,1.2666155
982,17,10,8,42,50,39,59,54,49,39,52,48,42,.056046039
986,16,12,14,45.455357,46.156311,48.406136,45.356766,57.308014,56.8382,38.688766,55.049904,45.276081,40.757961,.58899456
991,17,12,14,52,46,47,44,52,48,39,51,42,34,.73279381
993,16,14,8,67.455353,65.156311,60.406136,54.356766,53.308014,57.8382,61.688766,68.049904,68.276077,61.757961,1.0156219
994,19,12,11,48.458496,45.843353,40.976532,51.286331,48.241314,61.803143,64.889992,60.578781,48.399925,41.9828,-.4856008
997,16,12,12,49.455357,51.156311,57.406136,60.356766,40.308014,45.8382,47.688766,49.049904,51.276081,47.757961,-.94901425
999,17,10,8,50,53,48,56,57,45,39,55,46,46,.28429744
1000,19,16,12,56.458496,52.843353,57.976532,54.286331,52.241314,47.803143,43.889996,44.578781,44.399925,53.9828,-1.0828791
1002,18,10,12,27.517008,34.687374,30.261103,25.165054,34.670517,45.582207,31.905636,39.424412,37.52766,43.182442,-.031444907
1003,16,12,16,51.455357,48.156311,56.406136,51.356766,56.308014,50.8382,40.688766,52.049904,47.276081,50.757961,-.016290165
1010,16,10,12,55.455357,59.156311,55.406136,60.356766,49.308014,54.8382,61.688766,66.049904,54.276081,59.757961,-.70690042
1011,17,12,12,50,57,41,32,54,45,53,46,59,46,.29815993
1013,16,9,8,61.455357,60.156311,55.406136,63.356766,50.308014,54.8382,58.688766,66.049904,64.276077,61.757961,-.63543743
1015,18,,16,49.517006,49.687374,56.261105,61.165054,46.670517,51.582207,46.905636,59.424412,45.52766,48.182442,.260263
1017,19,12,15,44.458496,52.843353,51.976532,54.286331,52.241314,54.803143,39.889996,61.578781,51.399925,55.9828,-.36454383
1018,16,12,15,43.455357,46.156311,51.406136,45.356766,62.308014,50.8382,38.688766,54.049904,41.276081,35.757961,.17622973
1019,16,16,16,59.455357,66.156311,60.406136,63.356766,62.308014,52.8382,49.688766,68.049904,58.276081,57.757961,-.016290165
1021,16,11,13,53.455357,54.156311,52.406136,51.356766,41.308014,43.8382,59.688766,48.049904,47.276081,59.757961,-.052021638
1022,18,12,12,35.517006,31.687374,32.261105,37.165054,50.670517,30.582209,38.905636,34.424412,43.52766,43.182442,.21066901
1024,18,14,18,61.517006,49.687374,58.261105,52.165054,60.670517,57.582207,49.905636,65.424408,58.52766,59.182442,.5519709
1028,17,,,40,35,25,41,28,34,35,37,40,27,.61173683
1032,18,,,25.517008,31.687374,19.261103,22.165054,27.670517,26.582209,31.905636,32.424412,30.527662,38.182442,-.16636434
1037,19,12,14,44.458496,43.843353,48.976532,51.286331,50.241314,46.803143,41.889996,42.578781,42.399925,41.9828,.94521362
1042,18,14,14,51.517006,45.687374,47.261105,40.165054,50.670517,44.582207,42.905636,45.424412,49.52766,52.182442,-.73591757
1044,16,12,9,37.455357,36.156311,29.406136,30.356766,40.308014,38.8382,41.688766,40.049904,47.276081,40.757961,-.13734712
